"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","67236"
"query","Query:[ws(1, 3819778)]"
"Reference","Left","KWIC","Right"
"forskningsetikk.no",", og oppbevaring av menneskelige levninger i museer og samlinger. </s><s> Etter midten av 1980-tallet er dette <coll>forholdet</coll>","endret","i forbindelse med at Niilas Somby i 1985 ba om å få utlevert hodeskallen til den halshuggede Mons Aslaksen Somby, hans"
"usn.no","seg på aksjonsforskning sammen med tre kommunalt ansatte spesialpedagoger som har fått sin <coll>arbeidssituasjon</coll>","endret",". </s><s> Temaet for oppgaven er spesialpedagogisk praksis og organisering i barnehagen. </s><s> Målsettingen med prosjektet er å"
"unit.no","uten historiske regnskaper, i oppdatert revisorbekreftet delårsregnskap. </s> <s> <coll>Landskapsforståelsen</coll> har","endret","seg fra å være forbundet med vern til å bli fokusert på som en dynamisk møteplass og som en ressurs i planlegging og"
"smartebyernorge.no","offentlig og privat sektor for å ta tempen på samarbeid og til dialog rundt hvordan samskape når konkurranse <coll>klimaet</coll>","endrer","seg. </s><s> For å få fart på dette må det standardisering til. </s><s> Standardisering som gjør det mulig å konkurrere på like vilkår. </s>"
"innovasjonnorge.no","utvikling, og finalistene har skapt nye løsninger innenfor alt fra mote til miljøteknologi. </s> <s> <coll>Rollemodellene</coll> har","endret","seg. </s><s> Var det annerledes å være kvinnelig gründer i 2009 enn det er i 2019? </s><s> Hvilke utfordringer møtte de på veien? </s><s> Hvor er"
"forskningsetikk.no","av biologisk materiale startet 1.9.09 (sluttført 30.4.12). </s><s> Pga sykdom og personalkonflikt ble <coll>prosjektgruppa</coll>","endret","mellom 2009-2012. </s><s> Ny prosjektleder overtok og klager gikk ut av forskningsgruppen. </s><s> Prosjektleder i omsøkte"
"tidsskriftet-ip.no","for menneskers levekår som det formelle byråkratiske apparatet til staten. </s><s> I Midtøsten har Den islamske <coll>staten</coll>","endret","det geopolitiske kartet som har ligget fast siden britene og franskmennene trakk opp grensene mellom de nye statene i"
"tidsskriftet-ip.no","en del av det europeiske sikkerhetspolitiske fellesskapet kan være en tilleggsforklaring. </s><s> Norges <coll>tilnærming</coll> har","endret","seg fra å forsøke å bremse utviklingen til å bli det hun kaller en ""konstruktiv bidragsyter"". </s><s> (Sjursen, 2008). </s><s> Videre"
"tidsskriftet-ip.no","arena der politisk spenning mellom ulike aktører, i større grad enn tidligere, settes på prøve. </s><s> Hvordan ny <coll>teknologi</coll>","endrer","maktbalansen mellom private og offentlige aktører, og mellom mektige og mindre mektige stater er viktig tematikk i"
"tidsskriftet-ip.no","uten reelt innhold, eller om den vil ha klart å omstille seg i takt med tiden. </s><s> Det er mange som mener at krigens <coll>vesen</coll> ikke","endrer","seg over tid, bare dens karakter (Gat, 2006). </s><s> Det betyr at evnen til å utøve – og forsvare seg mot – massiv, organisert"
"tidsskriftet-ip.no","i 2006. </s><s> De tradisjonelle norske målene fikk imidlertid en renessanse da den sikkerhetspolitiske <coll>situasjonen</coll>","endret","seg i Europa. </s><s> Den russiske intervensjonen i Georgia i 2008 og særlig anneksjonen av Krim og intervensjonen i Ukraina i"
"tidsskriftet-ip.no","å avskrekke ved å vise NATOs flaggborg, fremfor å vinne slag (Skogrand, 2004, s. 185). </s><s> Mot slutten av 1970- og <coll>80-tallet</coll>","endret","imidlertid situasjonen seg av flere årsaker. </s><s> Den økende strategiske betydningen av Nordflåten på Kola, amerikansk"
"tidsskriftet-ip.no","1325, maritimt samarbeid mot trafficking), samt på diplomatisk nivå.4 Et velfungerende <coll>EU-NATO-samarbeid</coll>","endrer","ikke avveiningen mellom NATO og EU i norsk sikkerhetspolitikk, men vil øke Norges kontaktflate med diplomater,"
"tidsskriftet-ip.no","hensikt om å etablere en troverdig konvensjonell opsjon (Stromseth, 1988, s. 178–181). </s> <s> <coll>Doktrineomleggingen</coll>","endret","ikke det faktum at NATOs sikkerhet fortsatt hvilte tungt på atomvåpen. </s><s> Samtidig var introduksjonen av fleksibel"
"tidsskriftet-ip.no",", vil den bli nødt til å treffe behørige mottiltak (i Holst, 1967a, s. 144). </s><s> Selv ikke en såpass skarp <coll>reaksjon</coll>","endret","Norges holdning. 1961 ble avvisningen bekreftet: Norges stilling til taktiske atomvåpen stod fast. </s><s> I 1975 ble denne"
"forskningsetikk.no","hadde REK midt flere forskningsetiske innvendinger. </s><s> Da kommunen gjennomførte sitt prosjekt var <coll>prosjektet</coll> ikke","endret","i tråd med disse innvendingene. </s><s> NEM mener i likhet med REK at det ikke kan gis en ettergodkjenning for innsamling av en"
"uib.no","parti over tid. </s><s> Dette kan gi verdifull informasjon om hvordan velgeres holdninger og politiske <coll>preferanser</coll> har","endret","seg de siste 30 årene. </s><s> Ønskes tilgang til selve datasettet kan dette bestilles via NSDs bestillingsskjema:"
"relasjonsledelse.no","et menneske kan oppleve. </s><s> Kolleganene viste spontant interesse og omsorg for en ""ny person"". </s> <s> <coll>Relasjonene</coll>","endret","seg i løpet av sekunder – på bakgrunn av noen få utsagn uttrykt med et ekte, troverdig og følelsesladet språk. </s><s> Slik ble"
"chinchilla.no","går godt nok sammen og har god nok plass så tror jeg ikke dette skal være et problem. </s><s> Følg uansett nøye med, da noen <coll>hunner</coll>","endrer","adferd når de får ungene sine, og kan fort bli litt ''''gretne'''' og beskyttende. </s><s> Som sagt vet jeg ikke for sikkert, men"
"geekhouse.no","forbeholder han seg retten til å erklære det ulovlig på et senere tidspunkt. </s><s> Siden den gang er <coll>regelverket</coll>","endret",". </s><s> En sak fra i fjor sommer var Meny-saken fra Færder Mikrobryggeri. </s><s> De hadde brygget et spesialøl for en konkret"
"geekhouse.no","bryggerier ville overleve økonomisk en bøtlegging av dagens praksis. </s><s> For et par år siden ble <coll>alkoholforskriften</coll>","endret",". </s><s> En av de sentrale delene var at bryggeriene fikk lov til å presentere ølene sine på hjemmesider på internett. </s><s> Alle i"
"psykologibloggen.no","er dårligere tilpassede og fjernes av naturlig seleksjon. </s><s> Dette forklarer hvordan <coll>sjiraffhalser</coll> etterhvert","endrer","seg. </s><s> Så til den påståtte ny-Lamarckismen. </s><s> Her fører det å strekke halsen til at (la oss si) metyleringsmønstrene i"
"modernartgallery.no","i Lorraine, Frankrike. </s><s> Han begynte å male rundt 1950, og majoriteten av hans verker var da av figurativ art. </s> <s> <coll>Godard</coll>","endret","senere sin metode og stil. </s><s> I stedet for å fokusere må motivet, tenker han helhetlig og komposisjonen blir det viktigste"
"tilknyttet.no","skifter størrelse, når den er liten er det lettere å fange den enn når ringen er stor. </s><s> Når du er nærme nok et <coll>pokestop</coll> så","endrer","det ikonet seg til en blå sirkel. </s><s> Bildet kan snurres på, og så får man pokeballer, egg og etterhvert også andre ting. </s><s> Når"
"tilknyttet.no","slik som det var? </s><s> Samtidig : med sånne sentimentale og lite endringsvillige foreldre som meg får jo <coll>barnehagen</coll> aldri","endret","på noe. </s><s> Jul i svingen Luciasangen er fin den. </s><s> Og barnet selv er helt for: ""den gamle sangen var jo veldig gammel, mamma"""
"tilknyttet.no","10 km unna. </s><s> Nei, jeg har ikke vunnet i Lotto, jeg synes bare det er moro med hypotetiske spørsmål P.S: <coll>Helseutfordringer</coll>","endrer","jo selvsagt dette, men vi kan jo gå ut fra en hypotetisk situasjon hvor helsen ikke begrenser muligheten til å jobbe (det"
"drammenshistorie.no","tider var rådmannen medlem av det råd som styrte en kjøpstad. </s><s> I kommunestyrelovene av 1938 ble tittelen <coll>borgermester</coll>","endret","til rådmann, og også herredskommunene kunne ansette rådmenn. </s><s> Stillingen er nå omhandlet i kommunestyreloven. </s><s> I"
"sykkelekspressen.no","på. </s><s> Næringslivet i Bergen viser liten interesse for Tour des Fjords. </s><s> Dermed må kanskje <coll>arrangøren</coll>","endre","på etappen som etter planen skulle avsluttes på Bryggen. </s><s> Alexander Kristoffs 2014-sesong var av det solide slaget. </s>"
"xn--regionst-b5a.no","endrer kontaktinformasjon el. etter at Idrettsregistreringen er avsluttet 31. januar 2013, skal <coll>idrettslaget</coll>","endre","dette fortløpende ved å logge inn på samme side som Idrettsregistreringen. </s><s> Dette kan gjøres hele året. </s><s> Jeg er helt ny på"
"apensjonistene.info","nødvendige medarbeiderne kan møte opp på vanlig arbeidsplass. </s><s> Vi kommer tilbake med ny informasjon når <coll>situasjonen</coll>","endrer","seg. </s><s> Alle møter avholdes i Aftenpostens møtelokaler i Akersgt. 55, 1. etasje. </s><s> Møtene starter kl. 17.00. </s><s> Oppfordring </s>"
"wordpress.com","for å forhindre å bli gravid. </s><s> Fra tobakksaft og svamper dynket i sitronsaft til p-piller og kondomer, <coll>metodene</coll> har","endret","seg mye gjennom tidene. </s><s> Dette blogginlegget skal handle om ulike prevensjonsmidler man finner i dag. </s><s> P-piller er"
"blogspot.com","og hår. </s><s> Den kommer til nesten over alt, under bordet, sofaen og stolen, takket være sin lave høyde (ca. 85 mm). </s> <s> <coll>RoboMop</coll>","endrer","automatisk retning når den støter på hindringer og jobber seg gjennom hele guvflaten. </s><s> RoboMop er oppladbar. </s><s> Det tar"
"internettcasino.org","<s> Spillere trenger ikke bli skremte av spillets rykte av å være et eksklusivt spill kun for rike folk. </s><s> Online <coll>kasinoer</coll> har","endret","på dette og nå til dags kan du spille baccarat for små innsatser og nyte et av de best kasino-spillene som finnes der ute. </s>"
"kragerosparesort.no","normalt en egen hytte man tok seg til. </s><s> Dessuten foretrakk nordmenn generelt å gå på ski fremfor å stå på ski. </s><s> Dette <coll>bildet</coll>","endret","seg raskt og plutselig fikk Geilo, som liksom var DET etablerte skisentersted i Norge, veldig hard konkurranse. </s><s> I dag"
"kommune.no","tiltak ut ifra smittevernhensyn, mener kriseledelsen at det ikke er riktig å gjøre dette. </s><s> Dersom <coll>smittesituasjonen</coll>","endrer","seg, vil det kunne bli aktuelt med nye inngripende tiltak som berører elever, foresatte og ansatte. </s><s> Det vil da gis ny"
"geekhouse.no",", altså en nedgang på 7,06%. </s><s> Utgifter til lønn og avskrivninger har holdt seg på samme nivå. </s><s> Det er logisk at <coll>varekost</coll>","endrer","seg raskt med endret produksjon, mens lønn og andre kostnader tar lengre tid å justere. </s><s> Tapet er absorbert av andre"
"helsebiblioteket.no","<s> Behandling og oppfølging </s><s> Kirurgi/kateterbasert intervensjon/RFA </s><s> Operasjonsmetodene, type graft og <coll>ventiler</coll> har","endret","seg betraktelig gjennom årene og en del voksne pasienter frembyr et bilde man vanligvis ikke lenger finner hos barn/"
"arboretetsvenner.no","arrangementer og aktiviteter inntil videre satt på hold. </s><s> Vi kommer tilbake med ny informasjon så snart <coll>situasjonen</coll>","endrer","seg. </s><s> ... leverpåvirkning (hovedsakelig i form av økning i levertransaminaser) ved bruk etter markedsføring er"
"butterfly-bakeri.no",", kommer det også bord og stoler på plass ute. </s><s> I denne butikken får vi spesielt mye skryt for vår gode kaffe! </s> <s> <coll>Kaffemenyen</coll>","endrer","seg etter sesong - hva med en Chai latte eller kanskje en iskaffe på en varm sommerdag. </s><s> På matsiden kan vi friste med et"
"helsebiblioteket.no","småbarn, ungdom og voksne. </s><s> Om barn og unge skal få til endring må foreldre involvere seg. </s><s> Noen ganger må også <coll>foreldre</coll>","endre","sine forventninger til barnets søvn og egne søvnrutiner. </s><s> Det er uansett enklere å få til endring om hele familien"
"blogspot.com","oversikt over alle detaljene prosessen selv. </s><s> Jeg er tross alt ikke så stø i dette lenger, for alt jeg vet kan <coll>posten</coll> ha","endra","fraktprosedyrene sine både tre, søtten og femhundre ganger siden jeg lærte om denslags i forrige århundre, den gang da"
"kunstbevegelsen.net","med nye takter, ærer Edith Södergran, irettesetter Knausgaard :::::::: ""Hennes <coll>forskergjerning</coll> har","endret","den nordisk litterære ""kanon"". </s><s> Ebba Witt-Brattström har startat en rörelse för att införa en flaggdag för Edith"
"internettcasino.org","ulike spill og som ikke satt seg fast som følge av treg Internett-forbindelse. </s><s> I løpet av det siste tiåret har <coll>ting</coll>","endret","seg drastisk og Internett-forbindelser har generelt blitt raskere og mer stabile. </s><s> I tillegg har kvaliteten på spill"
"wikidot.com","eller kan du regne den ut? 9. </s><s> Hvordan er arealet i forhold til den store stjerna? 10. </s><s> Hvordan tror du <coll>omkretsen</coll> vil","endre","seg om vi fortsetter med nye trekanter? 11. </s><s> Vil arealet endre seg på samme måte? 12. </s><s> Fortsett med å klippe og lime"
"wikidot.com","til den store stjerna? 10. </s><s> Hvordan tror du omkretsen vil endre seg om vi fortsetter med nye trekanter? 11. </s><s> Vil <coll>arealet</coll>","endre","seg på samme måte? 12. </s><s> Fortsett med å klippe og lime trekanter på stjerna så lenge du får til. </s><s> Tegnevariant: Du trenger"
"turn2consulting.com",", parajumpers kodiak snow report kan takle problemområder som kan ha drenering problemer. </s><s> Holdninger og <coll>verdier</coll> har","endret","seg, men våre sosiale institusjoner, våre regjeringens politikk og vår forretningspraksis parajumpers norge"
"geekhouse.no","av de bedre veddeløpshestene på denne tiden het Heavy Loaded, uten at jeg vet om det var et tilsiktet ordspill. </s> <s> <coll>Ringnes</coll>","endret","navn på ølet til Eagle, og det ble akseptert av Vinmonopolet – som sannsynligvis også innså at de kom til å grave sin egen"
"wikidot.com","og elevrollen ut fra et historisk, filosofisk og samfunnsmessig perspektiv og kunne analysere hvordan disse <coll>rollene</coll>","endrer","seg i takt med endringer i samfunnet </s><s> kunne bearbeide dilemmaer som knytter seg til møtet mellom teori og praksis </s><s> vise"
"psykologibloggen.no","til i så henseende. </s><s> Det som kommer etter dette, er et utall empiriske studier som viser hva som skjer når <coll>omgivelsene</coll>","endrer","seg. </s><s> Det viktigste funnet er likevel at opprettholdelse av (operant) atferd skjer ved manipulering av konsekvensene"
"blogspot.com","""Schwarm"" (2005). </s><s> Vi ser mengder av småfugl i svev mot en fargeløs himmel. </s><s> Fuglene flyr i flokk, men flokkens <coll>formasjon</coll>","endrer","seg til stadighet i det fuglene hele tiden grupperer seg på nye måter. </s><s> Baranowskys film er vakker på en minimalistisk,"
