"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","20991"
"query","Query:[ws(1, 17276162)]"
"Reference","Left","KWIC","Right"
"sydhav.no","han se hvordan slike senterbord - guaraer - var det man brukte til å manøvrere balsa-flåtene: Ved å heve og senke <coll>guarene</coll>","skiftet","flåtene kurs! </s><s> Tangaroa vil bli utstyrt med guaraer, og ekspedisjonen håper å finne ut hvordan forhistoriske flåtene"
"lokna.net","gamle renna er helt borte, og kvernkallen er tatt bort for å ta mål til ny. </s><s> Døra var også ødelagt. </s><s> Som vi ser er <coll>undertaket</coll>","skiftet","og takhellene lagt på plass igjen. </s><s> Matesystem for korn. </s><s> Her mangler det deler som må rekonstrueres. </s><s> Kvernsteinene ("
"rbnett.no","Eiendom KF, kjøpte boligeiendommer for ca. 75 millioner kroner av Omsorgsbygg Holding AS. </s><s> Omsorgsbygg Holding <coll>AS</coll>","skiftet","navn til Wesper 5. mars og gikk konkurs den 21. mars i fjor. </s><s> Styreleder og daglig leder i selskapet er av politiet begge"
"rbkweb.no","at det dermed blir stevnekollisjon, men det jobbes med ei god løsning. </s><s> Om noen ikke vet hvorfor Farum <coll>BK</coll> plutselig","skiftet","navn for noen år siden: Peter Brixtofte </s><s> Godt vi møter FC Nordsjælland istedet for Stabæk. </s><s> Flest mulige utenlandske"
"memoar.no","bygd i seksjonar som så blie sette saman omlag som Lego klossar) . Sidan blei han stort sett ståande ombord der. </s> <s> <coll>Båten</coll>","skifta","rederi og blei omdøypt fleire gonger, men kaptein Gundersen fylgde med. </s><s> Han er ein god forteljar, og svært mange av"
"rbkweb.no",". </s><s> Jeg ser prinsippet i at utskiftninger i hvert fall i noen grad er nødvendig. </s><s> Men nå er det en gang slik at det ble en <coll>del</coll>","skifter","i styret uansett, og medlemmene valgte Koteng på tross av en annen innstilt kandidat og mulighet for å benke ""hvem som"
"brabok.no","like lite som meg. </s><s> For plutselig mangler alt en sammenheng. </s><s> Det gjør det ikke lettere å følge handlingen. </s> <s> <coll>Synsvinkelen</coll>","skifter","brått og uventet. </s><s> Og ofte tar det en side eller to før leseren oppfatter at det ikke er Villøye som forteller lenger, men"
"rbkweb.no","hittil i tippeligaen er en forlengelse av en langvarig ""trend"" der en ikke har vert stabilt god siden Åge <coll>Hareide</coll>","skiftet","hatt.... _________________ </s><s> Jaggu snudde det i 1997. 18-0 i målforskjell på de neste 4 kampene og RBK avga kun 6 poeng på"
"atredo.no","er designet for grussykler og kan bare brukes med Shimano STI DI2 girskift. </s><s> spesifikasjoner: </s><s> Shimano GRX <coll>Di2</coll>","skifter","elektronisk type FD-RX815 </s><s> Passer dobbelt veivsett </s><s> E-Tube Port: 1 </s><s> Vekt: 135 gram </s><s> Farge: mørk grå </s><s> Etter 25 år som"
"rbkweb.no","så mye for landslagsspilleren. - Agenten min er veldig skuffet over det som skjer. </s><s> Jeg har en utrolig mulighet. </s> <s> <coll>Fotball</coll>","skifter","så fort, og jeg vil ikke skusle bort en sjanse som denne til å spille for Sevilla, avslutter Anthony Annan. </s><s> Annan på vei"
"rbkweb.no","i dag. </s><s> Jeg er jo også AGF-fan, men tilslutter mig alligevel, hvad den danske kommentatoren sagde, da Jensen <coll>blev</coll>","skiftet","ud: ''Sloth må føle sig overhalet og det er selvfølgelig ikke rart''. </s><s> Bille får desværre slet ikke sat sit præg på kampen. </s>"
"escape.no","<s> Strasbourg ligger i et område av Vest-Europa som det trygt kan sies her sett sin del av historien utspille seg! </s> <s> <coll>Byen</coll> har","skiftet","eier flerfoldige ganger, og bare siden 1870 har den vært fransk og tysk to ganger hver. </s><s> Denne labiliteten har satt et"
"rbkweb.no",". </s><s> I hvert fall i sommerhalvåret. </s><s> Les mer: Strålende dag på kaia Om vinteren er han som kjent fastboende på La Manga. </s> <s> <coll>Takk</coll>","Skifta","kanal fort da. edit: Ufattelig skuffa, Maybeline Hoseth med åpen skjorte, brylkrem og gullsmykke. </s><s> Vær så snill"
"ekris.net",". </s><s> Han avkler fariseerne deres fåreklær. </s><s> Den skjønne kalkning på gravene skyller tiden av. </s><s> Slanger og øgler må hvert <coll>år</coll>","skifte","ham. </s><s> Tro bare ikke, at du kan lokke Herren ved rose deg selv for Ham. </s><s> Jordiske kjøpere lokker man ved å prise sine varer. </s>"
"arbark.no","års allmenn skolegang utover folkeskolen. </s><s> Det var disse yrkesgruppene som omtalte seg som postmenn, og <coll>foreningen</coll>","skiftet","da også navn til Det norske Postmandslag i 1893. </s><s> Til tross for navneendringen var foreningen fortsatt en lokal"
"lenaif.no","lagledelsen på følgende telefonnr: Aslak-41045957, Erland-95977419, Anders-91127447 </s><s> Treninger: Trening og <coll>kamp</coll>","skifter","mellom tirsdag og torsdag. </s><s> Treninger starter 18.30, og holdes på Lena stadion. </s><s> Aslak glemte å ta opp dette på"
"sydhav.no",". </s><s> Noe man må forvente hvis de fysiske polene er i ferd med å bevege seg. - Jeg håper selvsagt at det ikke går så ille at <coll>polene</coll>","skifter","plass og at vi dermed selv blir ansvarlige for at jordskorpen kan bli revet i stykker, men det er på tide at vi tar"
"natgeo.no","følelsen av å være innestengt, så kunne man like godt forsterke den dramatiske effekten og så plutselig la <coll>landskapet</coll>","skifte","karakter til en avslappet, åpen plen. </s><s> Deretter kommer man til det stedet som arkitektene kaller overgangen – en"
"issuu.com","mye skriverier om hvordan Mårten, som hadde vært den store stjernen mens de gikk på skolen, var blitt sparket da <coll>bandet</coll>","skiftet","plateselskap. </s><s> ""Men du har truffet ham etter det?"" </s><s> spurte Magdalena. </s><s> Jack kikket ned i glasset og deretter opp igjen. </s><s> """
"groove.no","tilgjengelige plate så langt. </s><s> I tillegg til forandringene på komposisjonssiden har faktisk bandleder <coll>Eilertsen</coll>","skiftet","ut hele mannskapet siden sist. </s><s> De to mest gledelige tilleggene i bandet er nordmennene Tore Brunborg og ikke minst"
"issuu.com","tak i politikerne og holde igjen! </s><s> Jeg har sagt til Lan Marie N Berg (MDG) at vi er alle for et bedre miljø og <coll>lastebileierne</coll>","skifter","til ny teknologi så raskt det er økonomisk forsvarlig. </s><s> Men blir hindringene for store og kostnadene for høye, så"
"issuu.com","føring i andre deler av virksom heten. </s><s> Dette fordi styringen krever kontinuerlig en dring og tilpasning, <coll>omgivelsene</coll>","skifter","raskere og metoden sikrer en høyere grad av målopp nåelse"" </s><s> MINE ERFARINGER MED ANDRE BRANSJER OG SEKTORER OG"
"issuu.com","i andre deler av virksomheten. </s><s> Dette fordi styringen krever kontinuerlig endring og tilpasning, <coll>omgivelsene</coll>","skifter","raskere og metoden sikrer en høyere grad av måloppnåelse. </s><s> Forsvarssektoren har brukt smidig styring gjennom årtier,"
"viten.com","intellektuelt betinget fastfrysing av jegerufølsomheten. </s><s> Når en forsker opplever at <coll>instinkt-bryteren</coll> endelig","skifter","til innlevelse, kan reaksjonen bli ganske sterk. </s><s> Theodor X. Barber (1993:1) beskriver seg selv som en av de mer"
"groove.no","image. </s><s> Adam Green er i sjokk over at noen kommenterte at å gå på konsertene hans var en hipstergreie. </s> <s> <coll>Ansiktsuttrykket</coll>","skifter","mellom lattermildt og overrasket kontinuerlig. </s><s> - Jeg vet rett og slett ikke hva jeg skal si til det. </s><s> Alle er velkomne på"
"groove.no","hjelp av å bruke malerkoster som trommestikker, kjeder, diverse metallbokser, og så videre, og så videre. </s> <s> <coll>Lydbildet</coll>","skiftet","fra et klangunivers som kan gi jazzimprovisatoren Frith anerkjennelse, til et helt og totalt eksperimenterende"
"groove.no","servert før på platen, og fungerer i så måte mer som et forstyrrelsesmoment, selv om låta er grei nok i seg selv. </s><s> Oh, <coll>Boys</coll>","skifter","litt retning igjen. </s><s> En forsiktig elektronisk beat i bakgrunnen gjør at det kan høres ut som vi har med The Notwist eller"
"farkiv.no",". </s><s> En tidsepoke på ca 135 år. </s><s> Dette gjør den til en av Norges lengstlevende skolesamfunn. </s><s> En tidsepoke der <coll>skolen</coll>","skiftet","status fra å være en skole for minoriteten av borgerskapet, unge menn med ambisjoner og velstående foreldre, og fram"
"groove.no","en hyllest til Clark Gable, uten at jeg ser helt hvordan denne mannen skal passe helt inn her. </s><s> Det hender at <coll>bandet</coll>","skifter","rytme et stykke ut i låtene, men særlig raskt unna går det ikke uansett. </s><s> Coffeetable-musikk uten den helst store sjelen"
"issuu.com","andre betegnelser, altid været (og det vil det vedblive at være) centralt i al kulturpolitisk debat – men <coll>kriterierne</coll>","skifter",". </s><s> Eftertanke Mens arbejdet med denne artikel nærmer sig sin afslutning, dukker følgende meddelelse op på"
"issuu.com","åpner imidlertid også i større grad for den mulighet at vi alle leser på hver vår måte, og at vi selv hele <coll>tiden</coll>","skifter","mening om kvalitet ut fra hvor vi til enhver tid står og går. </s><s> Historien er i oss som lesere, og den flytter oss hit og dit"
"issuu.com","langsomt (eller raskere) å finne det nivå av mottagelighet som er innenfor den enkeltes rekkevidde. </s><s> Dersom <coll>elitene</coll>","skifter","mening fra år til år, eller alle bare skal bestemme selv, blir det ikke bare mindre oversikt, men mindre liv – og den mest"
"groove.no","i mellom, og platen bar preg av at bandet gikk gjennom en tøff tid som nesten endte med oppløsning. </s><s> The Ugly <coll>Organ</coll>","skifter","perspektiv fra mellommenneskelige relasjoner til individets plass i forhold til helheten, og retter fokus mot"
"issuu.com",", halvveis sleper meg gjennom rommet. </s><s> Slår inn avbryt-knappen samtidig som en hyperaktiv alarm begynner å ule og <coll>lyset</coll>","skifter","fra operasjonshvitt til blodrødt. </s><s> Lyset slukker bak meg og skrur seg på foran meg. </s><s> Alltid litt i forkant, som om Vita kan"
"issuu.com","etter ham. </s><s> Om det var da båndet mellom de to oppsto, eller om det skjedde i løpet av de følgende ukene, da Zoe og <coll>James</coll>","skiftet","på å stå opp om natten for å trøste et kolikkplaget, jamrende spedbarn, kunne ikke Zoe si med sikkerhet. </s><s> James hadde vært"
"issuu.com","inn på ett av trinnene i stigen. </s><s> Spilleren velger selv hvor tallet plasseres. </s><s> Spiller B gjør det samme. </s> <s> <coll>Spillerne</coll>","skifter","tur, slår terning, velger tall og skriver tallet inn i stigen. </s><s> Hvis en spiller ikke får dannet et tall som det er plass til"
"issuu.com","til helt nye nivåer ....................................................... 112 Bioøkonomien og Det <coll>Grønne</coll>","Skiftet","– store forventninger til innovasjon fra bioteknologisk forskning ....................................... 113"
"issuu.com","i stadig større grad tatt i bruk i norsk industri for å automatisere produksjonen. </s><s> Dette skyldes at norsk <coll>industri</coll> har","skiftet","fokus fra å sette ut produksjon til lavkostland til å produsere i Norge. </s><s> En viktig utvikling er at robotsyn og"
"issuu.com","for kunstnere, fiskere, sommergjester og padlere. </s><s> Det sies at du kan finne sjelefreden i Nevlunghavn. </s><s> Vær og <coll>vind</coll>","skifter","fort i dette området, og kan by på utfordrende forhold for en padler. </s><s> Se derfor an været og ta hensyn til værmeldingen før"
"ladaux.no","til Jessheim, så videre til Oslo og via Drammen og en kort stopp i Mjøndalen der vi leverte en vaskemaskin <coll>Lars</coll> har","skifta","ut, var vi tilbake i H-Town. 23,3 mil med piggdekk og varebil! </s><s> Brodering: Prosjektet mitt med pixler og"
"issuu.com","i noen av jakkene, der vi synes det passet. </s><s> Jnspirert av </s><s> CHANEL ledere, de kongelige, adel og det militære. </s><s> Men <coll>moten</coll>","skifter",". </s><s> I mange år har motehuset Chanel bruket alt fra frynser laget av stoffer, fløyelsbånd og dekorbånd med og uten perler,"
"sydhav.no","^^ For du trenger vel ikke materielle goder hvis verden går under, eller? </s><s> Dedjal Du sier at forskere mener at <coll>polene</coll> vil","skifte","plass i år 2012. </s><s> Da må jeg bare spørre: Hvilke forskere da? </s><s> Dersom vi sto foran en verdensomspennende katastrofe, slik"
"issuu.com","sammen med dem. </s><s> Mens jeg løper, skifter trærne lukt. </s><s> Moren min er ikke lenger her til å dele lukten sin med dem. </s> <s> <coll>Bakken</coll>","skifter","lukt. </s><s> Bergveggen skifter lukt. </s><s> Jeg må finne ut hvordan verden lukter uten henne. </s><s> Hvordan jeg lukter alene, og hvordan"
"issuu.com","løper, skifter trærne lukt. </s><s> Moren min er ikke lenger her til å dele lukten sin med dem. </s><s> Bakken skifter lukt. </s> <s> <coll>Bergveggen</coll>","skifter","lukt. </s><s> Jeg må finne ut hvordan verden lukter uten henne. </s><s> Hvordan jeg lukter alene, og hvordan jeg skal være. </s><s> Hvordan skal"
"toyota.no","lysene fra møtende kjøretøy og forankjørende. </s><s> Det overvåker også lysstyrken i gate- og veibelysning. </s> <s> <coll>Systemet</coll>","skifter","automatisk mellom nær- og fjernlys og tilpasser lyset slik at føreren har best mulig oversikt over veien til enhver tid"
"issuu.com","alt egentlig er som det skal. </s><s> Det er det ikke... </s><s> I feil selskap </s><s> ISBN: 9788202681395 Kr 179,Oversetter: Kari Engen </s><s> Da <coll>Gud</coll>","skiftet","mening </s><s> Femti år som forandret kirken Hvordan gikk kirkens rolle fra å være den alvorstunge bremsen i"
"issuu.com","en aktiv formidler av et sosialetisk ansvar på alle områder – også det politiske? </s><s> ISBN: 9788202681470 Kr 179,- </s><s> Da <coll>Gud</coll>","skiftet","mening forteller hvordan den strenge pietismen i kirken langsomt måtte vike, mens kvinnesak, homofili, asyl- og"
"issuu.com","... 36, 201 Brenninger ... 68 Bukkene Bruse drar til Syden ... 122 Byplanlegging ... 23 </s><s> Churchills ilddåp ... 109 </s><s> Da <coll>Gud</coll>","skiftet","mening ... 214 Da Mamma Mø møtte Kråka ... 128 Da vi forlot Cuba ... 209 Datter savnet ... 225 De digitale prøvekaninene"
"nord24.no","til medlemmene. </s><s> Boris Benulic er ansvarlig for prosjektet i Ordfront. </s><s> Får sparken </s><s> 22.12.2000: Troms Kraft Marked <coll>ab</coll>","skifter","navn til Hellefors Kraft & Kultur ab (og senere til Kraft & Kultur i Sverige ab). </s><s> Knut Einar Olsen, Jan Aas og Odd Berg er"
"nord24.no","mill. </s><s> Sterk kritikk av Boris Benulic og Eva Helmenius i bostyrerapporten. </s><s> 24.10.2001: Hellefors Kraft & Kultur <coll>ab</coll>","skifter","navn til Kraft& Kultur i Sverige ab. </s><s> Benulic blir ansatt som administrerende direktør. </s><s> I styret sitter Knut Einar"
"seltor.no","allerede fra første skisse og er oppført i 4 etasjer i massivtre med plass støpt kjeller. </s> <s> <coll>Fasadekledningen</coll> vil","skifte","uttrykk etter årstidene og deler av fasaden er kledd med grønne planter som fungerer i nordisk klima. </s><s> Det er også en"
"presse.no","høst stilte alle medlemmene i styret til Lyngør Båtselskap AS sine plasser til disposisjon. </s> <s> <coll>Generalforsamlingen</coll>","skiftet","ut flere styremedlemmer. </s><s> Blant andre gjaldt det styreleder Fredrik Brodersen som også var styremedlem og daglig"
"4human.no",". </s><s> Det er også mulig å etablere Single Sign On (SSO) mellom HR- og Kvalitetssystemet. </s><s> På denne måten kan <coll>brukere</coll>","skifte","mellom applikasjonene uten å logge inn hver gang. </s><s> Den mest sømløse integrasjonen kan etableres mellom 4human HRM og"
