"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","156846"
"query","Query:[ws(1, 129938433)]"
"Reference","Left","KWIC","Right"
"bimmers.no","av driftsikkerhet. </s><s> Registerras og cp4 pumpe. </s><s> Da skal jeg heller bytte en noen understellsdeler ekstra. </s><s> Kan","bytte","mange <coll>understell</coll> for prisen av ett cp4 havari. </s><s> M47/m57 er jo perfekte pendlebiler. </s><s> Slitesterke og går billig. </s><s> På"
"bimmers.no","<s> Dypt trengt! </s><s> Nja joa, men takluke... </s><s> Ikke kommer så langt heller, mangler diverse enda. </s><s> Får med meg 2 kompiser til å evt.","bytte","<coll>motoren</coll> og girkasse over i den andre, og går relativt fort å smekke alt over Så hvis jeg får den andre, så tar jeg den! </s><s> Med"
"bimmers.no","med han, kjempekar. * Ledningsnett.. her er litt og sjekke. * Understell.. generell oppussing og sjekk. </s><s> Muligens","bytte","<coll>fjærbein</coll> og annen bakstilling. * Bremser.. overhale kalippere... nye klosser. </s><s> Alle skivene ser nesten nye ut * Fuel"
"bimmers.no","av interiør. </s><s> Har også fulgt flokken som 90% andre og byttet til svart grill med doble riller. </s><s> I tillegg har jeg","byttet","<coll>oppbevaringsrommet</coll> på førersiden til oppgradert utgave med filt. </s><s> Jeg fjernet også 540i fra bakluka da jeg ikke syns"
"bimmers.no",". </s><s> Om du ikke er redd for å prøve deg fram og ha bilen stående noen dager så koster det nok ikke så veldig mye mer enn tiden din. </s><s>","Byttet","<coll>coil</coll> for å sjekke om feilen flytter seg til annen sylinder? </s><s> Ta ordentlig diagnose med programmer ment for BMW, slett"
"bimmers.no","fra blått til svart i min e36 litt av en jobb. </s><s> Taktrekket skal trekkes om i svart alcantara med tiden er en sinnsyk jobb å","bytte","hele <coll>interiøret</coll> , men er fantastisk når det er ferdig! </s><s> Var ute å prøvde bilen idag, og der var ingen antydning til"
"bimmers.no","klagde litt på at hun synd e91 er litt uoversiktlig, men det er jo en smakssak. </s><s> kjøper du diesel, pass på at <coll>registeret</coll> er","byttet",", ellers er det bra biler! </s><s> Stortsett alt du spør om avhenger litt av utstyret bilen du velger har. </s><s> E90-91-92 er"
"bimmers.no",". </s><s> Satt på nesten nye piggdekk og det ble natt og dag iforhold. </s><s> Med quaife så hjelper det mye også </s><s> Lenke til kommentar </s><s> Du kan","bytte","<coll>innmaten</coll> på alle, det er jo det Quaife gjør med sin exchange diff, men det er mer jobb på de hvor kronhjulet er sveiset"
"bimmers.no","til kommentar </s><s> Ikke alltid ohm er garanti for fungerende sensor nei, men det var bra det ordnet seg sånn sett. </s><s> Jeg måtte","bytte","<coll>kamsensor</coll> på gefulen da jeg slet med diagnosekontakten på egen bil, så det er noen ganger mulig å ta en ""qualified guess"""
"bimmers.no","plager ikke meg at det er noen ubetydelige sprekker i lykteglassene på en bruksbil, men det hadde vært greit å slippe å","bytte","<coll>lykter</coll> når bilen må på eu.. </s><s> Vil tippe diff eller travers foringer.. </s><s> Smeller godt når de er dårlige.. </s><s> På min tidligere E46"
"bimmers.no","ned </s><s> Det tror jeg også. </s><s> Hardyen vibrerer bare med gasspådrag og etterhvert motorbrems. </s><s> Stemmer det, husker at en kompis","bytta","<coll>hardyen</coll> grunnet risting ved pådrag, slik oppfører ikke min seg! </s><s> Da satser jeg på diff eller travers foringer </s><s> Ta begge"
"bimmers.no",", skal ha 2 sub. også men trur jeg tad modul/kasse til 6*9 </s><s> Lenke til kommentar </s><s> Har samme bil som deg bare 92 modell. </s><s> Akkurat","byttet","alle <coll>elementer</coll> . </s><s> Vil anbefale 6*9 bak. </s><s> Men når du setter på det, vil du få ett lite tap av lyd ovenfor å lage helt nye hull ("
"bimmers.no","Blinklys er jo ganske ""viktig"" så tror nok bemerker det </s><s> ville hatt sideblink til bt, du kan jo kjøpe m3 speil med blink, og","bytte","<coll>speil</coll> etterpå </s><s> Har ikke skjedd veldig mye her siden sist.... </s><s> Vært mye andre prosjekter som har tatt tid:( </s><s> Fikk svar på min"
"bimmers.no","du har på gang Begge bilene er i gode hender ser det ut som. </s><s> Lenke til kommentar </s><s> Må få tak i bukk først, holder på å","bytte","<coll>toppakning</coll> på en peugeot 306 så bukken er opptatt for øyeblikket </s><s> Fredrik Hansen (nr 2 f.v.) sammen med sine norske"
"bimmers.no","verksteder som praktiserer dette, da det koster litt. </s><s> Bilmekaniker i dag er mye lokalisering av defekt komponent -","bytt","defekt <coll>komponent</coll> . </s><s> Det er mye billigere for en kunde/verksted å bytte komponenter istedenfor å bruke mye tid på diverse"
"bimmers.no","i dag er mye lokalisering av defekt komponent - bytt defekt komponent. </s><s> Det er mye billigere for en kunde/verksted å","bytte","<coll>komponenter</coll> istedenfor å bruke mye tid på diverse småting. </s><s> Derfor kan du stå igjen etter 5 år uten kompetanse til"
"bimmers.no","ebay. fant settet jeg kjøpte der. var kjørt kun 17k km så de er så gode som nye enda. </s><s> Er det noen som har bilder av hvordan man","bytter","<coll>glødeplugger</coll> på en e39 -2002 mod </s><s> har byttet på 325tds, grei job det men krever litt tid. </s><s> TRangt inn mot torpedovegg er det"
"bimmers.no","min grunnet overgang til E46. </s><s> Innbytte i dette er interessant! </s><s> Det er en rustfri(!) 1986mod BMW 320, som det i vinter ble","byttet","<coll>motor</coll> og girkasse i. </s><s> Nå sitter det i en 88mod m20b25 og 260 kasse. </s><s> (325) </s><s> Stort stereoanlegg : 2x12"" Rocford fosgate i"
"bimmers.no","min grunnet overgang til E46. </s><s> Innbytte i dette er interessant! </s><s> Det er en rustfri(!) 1986mod BMW 320, som det i <coll>vinter</coll> ble","byttet","motor og girkasse i. </s><s> Nå sitter det i en 88mod m20b25 og 260 kasse. </s><s> (325) </s><s> Stort stereoanlegg : 2x12"" Rocford fosgate i"
"bimmers.no","er komfortabel med Android 😅 </s><s> Har tidligere hatt Samsung Galaxy S2 og deretter S7 (mener jeg), og nå Huawei P20 Pro, så jeg","bytter","sjeldent <coll>telefon</coll> 😅 </s><s> Er selvsagt subjektivt, men jeg personlig syns det er lettere å lære den litt eldre gruppen android"
"bimmers.no",". </s><s> Våre koster forresten 2-3x mer enn normal markedspris for samme specs. </s><s> ""Vi gjør det for å beskytte deg"". + ""La oss","bytte","<coll>ladeplugg</coll> hele tiden så du må kjøpe ladere"". </s><s> Det er så mye sleipe ting fra den leiren at grunnen til at jeg ikke ønsker å"
"bimmers.no","telefonen. </s><s> Utfordringen er at kapasiteten går ned relativt fort etterhvert som batteriet blir eldre. </s><s> Jeg har derfor","byttet","mitt <coll>batteri</coll> med et nytt originalt batteri fra Apple (ca. 600 NOK). </s><s> Hva er det telefonen og bilen skal kommunisere så mye"
"bimmers.no","som viser at begge fortjente å bli verdensmestere i år. </s><s> Bilen til LH var uten tvil den raskeste i idag (helt siden de","byttet","<coll>motor</coll> ). </s><s> Men det handler ikke kun om sjåføren og bilen, det er et lag spill og i dag burde de som bestemmer strategi tatt inn"
"bimmers.no","aldri når man plutselig trenger det. </s><s> Et kjent problem på F25 er at LED-stripene i baklysene slutter å virke. </s><s> Vi har fått","byttet","ytre venstre <coll>baklykt</coll> på garanti, men nå har indre høyre sluttet å virke. </s><s> Den kommer og går etter eget forgodtbefinnende"
"bimmers.no","egne løsninger som er bedre enn originalen. </s><s> Gjenstår jo å se hvor bra det blir, men det er i alle fall et morsomt prosjekt. </s><s>","Byttet","<coll>skiver</coll> og klosser foran i dag. </s><s> Ganske grei jobb. </s><s> Skivene ruster heldigvis ikke fast på samme måte som på E87en jeg hadde. </s>"
"bimmers.no","av klosser, så jeg var redd for at jeg måtte på verkstedet for å nullstille igjen. </s><s> Da jeg skrudde på tenningen etter å ha","byttet","<coll>skiver</coll> , klosser og slitasjesensor ville ikke bilen nullstille bremsene, men etter å ha kjørt en runde lot det seg gjøre"
"bimmers.no","m47 som ikke har CR. m57 er å regne for bunnsolid med svært liten feilfrekvens. </s><s> Min erfaring er også at det i mange <coll>år</coll> ble","bytta","turboer som var helt ok, samt at de som faktisk havarert ofte hadde sammenheng med manglende bytte av veivhusfilter. </s>"
"bimmers.no","m47 som ikke har CR. m57 er å regne for bunnsolid med svært liten feilfrekvens. </s><s> Min erfaring er også at det i mange år ble","bytta","<coll>turboer</coll> som var helt ok, samt at de som faktisk havarert ofte hadde sammenheng med manglende bytte av veivhusfilter. </s>"
"bimmers.no","autkasse, (osv) og skremt opp langt utover det jeg ville gjort på en kundebil. </s><s> Som F90 delvis er inne på, så vil også det å","bytte","<coll>olje</coll> noenlunde hyppig, same å bruke bilen noenlunde fornuftig ha innvirkning. </s><s> Dieselmotor problemer er svært"
"bimmers.no","den værste lyden må være shimsen i de første postene. </s><s> Må se på dette neste vinter tenker jeg. </s><s> Slavesylinder å <coll>clutch</coll> er","byttet","på min pga. Lekkasje, så det er i orden. </s><s> Lenke til kommentar </s><s> Jeg har slått meg til ro med lydene og tenker at det må være en"
"bimmers.no","er sugen på gopro hd, egentlig? filme titangnistene fra skliplaten som snart blir laget på e6 om natten? ) </s><s> har vurdert å","bytte","<coll>stabstagforinger</coll> bak: </s><s> har også montert nye lykteringer, disse var ikke så kledelige uten lykteviskerene: </s><s> byttet"
"bimmers.no","å bytte stabstagforinger bak: </s><s> har også montert nye lykteringer, disse var ikke så kledelige uten lykteviskerene: </s><s>","byttet","også forreste <coll>grill</coll> , den gamle var bulket: </s><s> nye lykteringer montert: </s><s> ny grill: </s><s> skittent,skal snart poleres opp </s>"
"bimmers.no","da. </s><s> Lenke til kommentar </s><s> begynner å ligne noe ihværtfall har rånet litt rundt idag og lett etter feil... ser ut som jeg må","bytte","<coll>clutch</coll> ganske snart. får prøve å lufte igjen å se. </s><s> er denne verdt å ta en vask på og stikke på rudskogen med imorgen? har jo"
"bimmers.no","og dette her blir dyrt:p blir en plass mellom 100 og 150 timer arbeid med karosseri for å få det strøkent. </s><s> Må blant annet","bytte","nedre <coll>del</coll> av a-stolpen mot kanalen på begge sider, deler av torpedoen og muligens hele hjulkassa på førersiden foran. </s>"
"bimmers.no","få en gammel E30 til å duge. </s><s> Så har jeg skaffet meg en punktsveisetang. </s><s> Tenkte det kunne være greit å ha en slik når jeg skal","bytte","såpass mye <coll>karosserideler</coll> . </s><s> Edit: Når det gjelder boka, styr unna. </s><s> Bare faktafeil og synsing, enten er alt farlig eller"
"bimmers.no","og tittet på den i går i forbindelse med at taket lekker. </s><s> Han var egentlig mer keen på å rive bygget og bygge nytt framfor å","bytte","et par <coll>dragere</coll> og taket. </s><s> Det her er gamle greier, ikke isolert og med trasige dører og gulv. </s><s> Jeg syns selv rammeverket ser"
"bimmers.no","og nyrer til fronten, så vi får se hvordan den blir med Chrome nyrer, selv om jeg har bestilt sorte også. </s><s> Fikk forresten","byttet","<coll>clutch</coll> også til nytt letta svinghjul, og org clutch fra min gamle da det var overraskende lite slitt. </s><s> Men bilen startet"
"bimmers.no","<s> Men lurer på å skaffe en 3.2 denne gangen, er jo masse av de tilsalgs. </s><s> Det er vel noe med startsperre på 3.2 motorene, må man","bytte","<coll>ledningsnettet</coll> i hele bilen? </s><s> Stor jobb? </s><s> Også er det vel dobbel vanos på 3.2, mens det er enkel vanos på 3.0, sistnevnte er"
"bimmers.no","med mest mulig hk uten å trimme. 321 hk vs 286 hk.. </s><s> Stor forskjell for de som har prøvd begge motorene? </s><s> Trenger ikke","bytte","<coll>ledningsnette</coll> i bilen, fort å koble opp startsperra fyr på 3.0 blir for daut </s><s> Grunnen til at jeg spør er også pga det"
"bimmers.no","bytte av mine plugger og rele på 150.000, etter 20.000km og noe kjølig ute så gløda ikke bilen lenger, dro tilbake og de","bytta","<coll>strømkabel</coll> som hadde smelta kontakta. </s><s> Lenke til kommentar </s><s> Nei de byttet ikke strømkabel. </s><s> Kan sjekke denne. </s><s> Men bilen"
"bimmers.no","ute så gløda ikke bilen lenger, dro tilbake og de bytta strømkabel som hadde smelta kontakta. </s><s> Lenke til kommentar </s><s> Nei de","byttet","ikke <coll>strømkabel</coll> . </s><s> Kan sjekke denne. </s><s> Men bilen starter og går som normalt. </s><s> Men glødepluggene har kanskje ikke noe"
"bimmers.no","NTB) </s><s> Om det er camshaft position sensor, outlet eller inlet? </s><s> (utløp og inløp) </s><s> Ikkeno prob med koed sin. </s><s> Ang feil i syl 4..","bytt","<coll>coilen</coll> med feks nr 3 så tar du diagnosen på nytt. </s><s> Om feilen forflytter seg er det coil. </s><s> Hvis du har en N42B20 motor så er det"
"bimmers.no","feks nr 3 så tar du diagnosen på nytt. </s><s> Om feilen forflytter seg er det coil. </s><s> Hvis du har en N42B20 motor så er det mye arbeid å","bytte","den <coll>veivakselsensor</coll> . </s><s> (Av med innsug etc) </s><s> Kjøp derfor orginal veivakselsensor. </s><s> Men forøvrig så vil jeg nevne at hvis du"
"bimmers.no","skal åpne helt opp. </s><s> Ser det stemmer, ja. </s><s> Bruker nesten aldri glassluken, så får eventuelt se hvor mye det koster å","bytte","<coll>gassdemperen</coll> . </s><s> Bruker som regel bare nøkkelen til å fjerneåpne hele bagasjelokket hvis jeg skulle trenge det </s><s> Lenke til"
"bimmers.no","<s> Jeg liker at folk ikke bare spør, men forteller oss om hva som skjedde. </s><s> Så jeg sier kun tusen takk til Auto Tjuvholmen som","bytta","<coll>vifte</coll> på garanti og ga meg låne bil mens den var inne [emoji106] x1000 fra meg. </s><s> Hehe, ligger mye verktøy i motorrom rundt"
"bimmers.no","seg en smell i fronten, men den er jo nesten ny så det er jo usansynlig. </s><s> Lenke til kommentar </s><s> Opplevde det samme på en E60,","bytte","bare <coll>filteret</coll> og alt var bra igjen </s><s> Ikke løst enda, skal inn på BMW 4 januar. </s><s> Men var ikke farlig å kjøre med. </s><s> For en stund"
"bimmers.no","begge tilbake til standard/comfort når jeg skrudde av DSC. </s><s> Posted Images </s><s> I forbindelse med anskaffelse av hund må <coll>X1en</coll>","byttes","ut med noe større. </s><s> En F11 med xDrive er veldig fristende, men foreløpig er det som ligger ute på bruktmarkedet litt høyt"
"bimmers.no","hierarkiet i Hellas ønsker paven velkommen, sier Kodidis. </s><s> (NTB-AFP) </s><s> Noen her som har biler omfattet av aksjonen om å","bytte","venstre <coll>luftbelg</coll> ? </s><s> Min tok kvelden for 3-4 uker siden, og har fått beskjed om at det kan drøye en stund før de klarer å"
"bimmers.no","etter avvising og vask så slår det ut, trikset er da å plukke av fronten på stikket </s><s> Hva koster det for eksempel å","bytte","<coll>taksten</coll> på et hus som er ca 150 kvadrat ? </s><s> Med fare for å virke frekk (noe som ikke er hensikten).. </s><s> Du har planer om å kjøpe"
